solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max,err_rms,err_linf,cross_err_max
penta,ref,4,128,64,2048,8192,512,512,0,10,host,  1.5665199700000002E-01,  1.2597061300000001E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,1,10,host,  2.7707742999999896E-02,  2.5796065749999958E-02,  1.7006183000000008E-02,  1.6164560000000439E-03,  2.4037300000000483E-03,  1.6019250000000040E-03,  4.1525499999994775E-04,  3.4575599999997486E-04,  1.9142690000000240E-03,  9.0315200000001816E-04,  4.6332660000000248E-03,  2.1949817000000094E-02,  4.0486849999999963E-03,  2.4816019999999162E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,1,10,host,  1.0865288399999995E-01,  1.0806026499999999E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,2,10,host,  2.5963966999999921E-02,  2.5381778499999952E-02,  1.6218688000000037E-02,  1.4794450000000792E-03,  1.7477699999999263E-03,  1.2634529999999700E-03,  6.3165200000003807E-04,  3.3245500000000927E-04,  7.4855399999984584E-04,  4.2688900000009689E-04,  4.5962840000000060E-03,  2.1041157000000088E-02,  2.2717359999999687E-03,  3.2959800000000872E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,2,10,host,  1.0805275299999995E-01,  1.0666161124999995E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,3,10,host,  2.6224782999999974E-02,  2.5133966250000028E-02,  1.7115258000000022E-02,  1.0678030000000893E-03,  2.9624560000000022E-03,  5.6254400000010918E-04,  2.4509799999994364E-04,  3.2453399999998744E-04,  1.7778459999999718E-03,  1.5098279999999908E-03,  4.5393469999999159E-03,  2.1277668999999944E-02,  3.2648920000000192E-03,  3.3747360000000448E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,3,10,host,  1.3271670899999999E-01,  1.1515039650000000E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,4,10,host,  2.6838303000000008E-02,  2.6059137749999989E-02,  1.6054400999999996E-02,  1.5414189999999328E-03,  1.7754150000000024E-03,  1.0291510000000059E-03,  2.7745899999997992E-04,  6.7032100000008477E-04,  2.3969369999999879E-03,  6.0552599999996737E-04,  4.6055019999999836E-03,  2.0930752999999913E-02,  4.0404789999999302E-03,  2.8138550000000873E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,4,10,host,  1.1910665999999992E-01,  1.0597481499999994E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,5,10,host,  2.6634753000000178E-02,  2.5422469999999975E-02,  1.6193520000000072E-02,  1.5728090000000083E-03,  2.9909560000001001E-03,  4.5312099999983424E-04,  2.2254699999990635E-04,  1.8579900000004201E-04,  8.5648900000001582E-04,  5.1235800000015708E-04,  4.6199950000000989E-03,  2.0939951000000123E-02,  3.7562800000001673E-03,  2.4097300000003319E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,5,10,host,  1.2453627599999995E-01,  1.1660827424999998E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,6,10,host,  2.6177549000000244E-02,  2.4498956750000134E-02,  1.6038479000000105E-02,  1.5164100000000236E-03,  1.5708580000000083E-03,  6.9748099999999980E-04,  3.3545099999998662E-04,  3.7250399999999573E-04,  6.6976200000001818E-04,  1.3760399999998008E-03,  4.7100350000000013E-03,  2.1044137000000074E-02,  2.2290810000002992E-03,  3.0627179999997978E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,6,10,host,  1.0015475600000001E-01,  9.9589393499999901E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,7,10,host,  2.5607780999999941E-02,  2.4499223249999980E-02,  1.6111596000000006E-02,  1.4964540000002025E-03,  1.8009670000000977E-03,  6.3396300000007066E-04,  2.8604499999995703E-04,  2.5739699999993704E-04,  8.7858699999987522E-04,  4.7922700000002649E-04,  4.5405800000000163E-03,  2.0874103000000144E-02,  2.6795539999999729E-03,  2.5104210000004290E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,7,10,host,  1.1298971000000013E-01,  1.1224432425000008E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,8,10,host,  2.5960497000000027E-02,  2.5144759750000023E-02,  1.6366103000000187E-02,  1.4760750000000211E-03,  2.6392040000000616E-03,  2.8852399999967915E-04,  1.6675999999993252E-04,  1.5628599999994996E-04,  1.5273049999999788E-03,  7.7494399999999963E-04,  4.7001060000000372E-03,  2.1058034000000170E-02,  3.0993079999999118E-03,  2.1421399999999036E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,8,10,host,  1.1167258199999996E-01,  1.0982171275000002E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,9,10,host,  2.7779597999999961E-02,  2.7515462250000011E-02,  1.6735697000000105E-02,  1.4893230000001534E-03,  3.6563789999999319E-03,  6.9551999999983849E-04,  2.5001299999982685E-04,  2.8630899999981807E-04,  3.0847149999999601E-03,  6.9704899999978309E-04,  4.5786590000000960E-03,  2.1400616000000205E-02,  4.9127159999999837E-03,  2.8082899999994915E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,64,2048,8192,512,512,9,10,host,  1.0192602399999995E-01,  1.0054412149999997E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
